0.3701047067,0.0487207567,0.0393512372,0.0487211626,0.0487214552,0.0393479088,0.0487212783,0.0393463327,0.0393452019,0.0393477436,0.0487197643
0.3702844113,0.0298545714,0.0298426715,0.0390429584,0.0390381113,0.0390373951,0.0390372481,0.039039717,0.0298479792,0.0390419767,0.0298474486
0.3691838368,0.0455546109,0.0455535654,0.0455610629,0.0455560222,0.0455553085,0.0451038652,0.0451070834,0.0455565537,0.0455539833,0.0451041492
0.3698375213,0.0319621321,0.0480083605,0.0319564044,0.0319598831,0.0319576546,0.0319639262,0.0479994167,0.0319567492,0.0319561217,0.0480154763
0.3700752841,0.0317459943,0.0300684572,0.031745285,0.0317455471,0.0300696907,0.0317419198,0.0317410193,0.0317388477,0.0300661804,0.0300590269
0.3704512692,0.0374872785,0.0374853466,0.0374870562,0.030239804,0.0302387496,0.0374876881,0.0302367311,0.0302351916,0.0302349162,0.0374818291
0.366815425,0.0388055392,0.0373154588,0.0373369719,0.0388091452,0.0387967298,0.0373392785,0.0373427948,0.038823323,0.0373537942,0.038803084
0.3697185637,0.0458482388,0.0458539028,0.0291950991,0.0291830221,0.0291808677,0.0291804503,0.0458449381,0.0291877651,0.0291890623,0.0458419105
0.3694697839,0.039979583,0.0432130508,0.0399974278,0.0431981058,0.0432068974,0.0432216899,0.0432308075,0.043204602,0.0399805837,0.0399949256
0.3698050182,0.0437746781,0.0358897164,0.0437731829,0.04376957,0.043774432,0.043772286,0.0358935576,0.0437735028,0.0358938807,0.0358877561
0.3703249084,0.0347019767,0.0347104192,0.0362483768,0.0362515387,0.0362434606,0.034695905,0.0346994998,0.0346991564,0.0362486009,0.0347100272
0.3703069434,0.0398901658,0.0456281031,0.0456297264,0.0456208857,0.0398897818,0.0398955523,0.0398932592,0.0456260505,0.0398795285,0.0398947226
0.3703511791,0.031662786,0.0316598837,0.0444779327,0.0316658965,0.0444755312,0.0316647652,0.0444753485,0.0316650594,0.0316656392,0.031665828
0.3692137539,0.0384351711,0.0385482264,0.0384292409,0.0384323922,0.0385468065,0.0385362183,0.0385325196,0.0385366898,0.0384329033,0.0384287552
0.3699533726,0.035492671,0.0308681408,0.0354851628,0.0308617231,0.0354901964,0.0308601259,0.0354762909,0.0354700997,0.0354827887,0.0308482543
0.3704848907,0.0335876495,0.0335196213,0.0334749197,0.0303944545,0.0303736821,0.0332280236,0.0331984883,0.0331694501,0.0331406576,0.0303099634
0.370014612,0.0366301481,0.0283375989,0.0283344257,0.036619596,0.0283321887,0.036619574,0.0283317013,0.0366104704,0.0366138202,0.0283212435
0.3680973791,0.0347845437,0.0406231777,0.0347793962,0.040622531,0.040622723,0.0406277611,0.0406235182,0.0406277898,0.0406196212,0.0347805745
0.3699540219,0.0358870896,0.035888831,0.0505357597,0.0358888836,0.0358860703,0.0505336171,0.0358875238,0.0505380488,0.0358882028,0.0358868051
0.3701236579,0.0402704226,0.0402248152,0.0305237027,0.0305304217,0.0402156948,0.0402163537,0.0305405672,0.0305422229,0.0402154894,0.0402154552
0.3692254684,0.0372949737,0.037299236,0.0372948798,0.034828339,0.03482843,0.0372981811,0.0348303304,0.037295768,0.0372959631,0.0372952705
0.3688135548,0.0444873283,0.0404362121,0.0404389047,0.0444849684,0.044485838,0.0444846068,0.0404383455,0.0404369498,0.0444872985,0.0444865827
0.370117727,0.0328575121,0.0328625439,0.0328632927,0.0363293346,0.0328598013,0.0363290118,0.0363266224,0.0328601577,0.0363292465,0.0328579218
0.3701362728,0.0479884455,0.0479918046,0.0398060567,0.0479814399,0.0398086533,0.0479832388,0.0479953386,0.0398114673,0.0479947774,0.0398101262
0.3669906652,0.0329287383,0.0329294045,0.0329304159,0.0441035087,0.0329284302,0.0329308939,0.0441048851,0.0329304349,0.0329297502,0.0440957631
0.3696232951,0.042977335,0.0429779641,0.0429767395,0.0389021688,0.0429770089,0.0388876033,0.0388982003,0.0429799217,0.0429812178,0.0388918839
0.369095837,0.0380321981,0.0422766687,0.0422783792,0.0422783124,0.0422781808,0.0422764113,0.0380317903,0.0380317575,0.0422792889,0.0380305634
0.3667773648,0.037491949,0.039634101,0.0374911448,0.0374914709,0.0396347642,0.0374923731,0.0374947587,0.03964773,0.0396367315,0.0396313542
0.3699284531,0.038327453,0.038321262,0.0331738264,0.0383330714,0.0383180308,0.0383308476,0.0383255414,0.0383229753,0.0383184974,0.0331746979
0.369786959,0.0491512795,0.0491824277,0.0296653312,0.0491596002,0.0491718072,0.0296653502,0.029668672,0.0296680229,0.0296698802,0.0491649624
